id	city	lng	lat
cnl00003738	Bassac	-1.0	45.6667
cnl00006428	San Cesario sul Panaro	11.0292	44.57
cnl00023293	Crotone	17.1167	9.0831
cnl00001609	Basra	47.3167	30.5
cnl00028153	Granollers, Catalunya	8.0	41.6
cnl00028180	Argenteuil, France	2.25	48.95
cnl00000883	Lothbury	-0.0892	51.5144
cnl00001273	Saint-Gervais	6.7167	45.4331
cnl00002453	Edmonton	-113.5	53.5331
cnl00002967	Kloster Emmeran	12.0928	49.0144
cnl00000681	Holy-Rood-House	-3.1722	55.9525
cnl00001220	Rheinfels	7.7042	50.1539
cnl00001634	Homberg	6.7092	51.2192
cnl00003277	Cernache dos Alhos	8.4681	40.1403
cnl00004551	Grönland	-40.0	70.0
cnl00006457	Ląd	17.6497	46.1331
cnl00004375	Singen, Hohentwiel	8.8331	47.7667
cnl00000218	Camburg, Saale	11.6997	51.5
cnl00000330	Burnham-on-Crouch	0.6167	52.45
cnl00000429	Feldkirch	8.5994	47.2331
cnl00000464	Grimmenstein	10.7042	50.9456
cnl00000569	Halle, Westfalen	8.3667	52.0667
cnl00000624	Herve	5.7997	5.6331
cnl00001162	Plan-de-la-Tour	6.5497	43.3331
cnl00001294	Sampaloc	121.5831	14.1667
cnl00001362	Shacklewell	-0.0717	51.5567
cnl00001595	Zaslav	26.8	50.0
cnl00002202	Werther, Westfalen	8.4167	52.0831
cnl00002827	Mérida	6.3497	38.8831
cnl00003028	Hassenstein	13.2567	50.445
cnl00003141	Abbazia di San Salvatore Maggiore	12.9767	42.2867
cnl00003170	Saint Neot's	-0.2667	52.2331
cnl00003324	Stonor	-0.9389	51.6017
cnl00003918	Freiburg, Schlesien	16.3167	50.85
cnl00003982	Heidenheim, Weissenburg-Gunzenhausen	10.75	49.0167
cnl00004072	L'Hópital, Moselle	6.7331	49.1497
cnl00004088	Leichlingen	7.0167	52.6
cnl00004203	Newburyport, Mass.	-70.8831	42.8167
cnl00004285	Princeton, NJ	-74.65	40.35
cnl00004381	Sommersdorf, Burgoberbach	10.5867	49.2014
cnl00004427	Thaur	11.4667	11.4667
cnl00010250	Huete	-2.68	40.13
cnl00016341	Thabor	6.2306	45.1142
cnl00022591	San Cerbone	10.8878	43.0492
cnl00026600	Broxburn	4.0	55.9297
cnl00026729	Pollockshaws	-4.29	55.8217
cnl00032599	Carmel	-121.9167	36.5497
cnl00001382	Smithfield	-0.1017	51.5189
cnl00001724	Schönbrunn	16.3119	48.1844
cnl00001908	Columbus, Ohio	-83.0	39.9667
cnl00002239	Rüdenhausen	10.3497	48.7667
cnl00002829	Königsaal	14.3931	49.9739
cnl00003436	Wielkanoç	19.9167	50.3331
cnl00003442	Workington	-3.5497	54.5
cnl00004305	Ridgewood, NJ	-74.1167	40.8167
cnl00005376	Drillenburg	8.2831	50.7331
cnl00006632	Adelaide	138.5994	-34.9294
cnl00017369	Dignano 	12.9397	46.0839
cnl00000300	Chaulons	4.365	48.9575
cnl00002057	Greenfield, Mass.	-72.5997	42.5831
cnl00002947	Dobromil	22.7831	49.5667
cnl00003045	Ingihoul	5.4331	50.5331
cnl00003071	Lasczów	23.6994	50.5317
cnl00003286	Schenkenhorst	13.4831	51.1667
cnl00003409	Villabrágima	5.1114	41.8253
cnl00004202	New Brunswick, NJ	-74.45	40.4831
cnl00004552	Houston, Tex.	-95.3828	29.7667
cnl00026315	Santa María de Guía	-15.5831	28.1331
cnl00026593	Berwick upon Tweed	-2.0	55.7667
cnl00026596	Bo'ness	-3.6	53.1331
cnl00026620	Dalkeith	-3.0497	55.0667
cnl00026700	Lochaber	-5.6303	56.8067
cnl00001959	Burg Friedberg	8.7528	50.3417
cnl00018469	Île d'Arz	-2.7994	47.5831
cnl00031958	Auckland	174.7631	-36.8483
cnl00003916	Frederick, Md.	-77.4106	39.4139
cnl00003942	Gloucester, Mass.	-70.6831	42.6167
cnl00004611	Bogenšperg	14.8569	46.0231
cnl00003735	Bangor, Gwynedd	-4.1331	53.2331
cnl00008080	Castellón de la Plana	-0.03	39.9794
cnl00025251	San Giovanni La Punta	15.0997	37.5831
cnl00002903	Nossa Donna Castelmur	9.5617	46.3392
cnl00003096	Luklawic	14.8592	52.7892
cnl00022257	Nova Gorica	13.65	43.95
cnl00026734	Pulteneytown	-3.0881	58.4381
cnl00003075	Leez Priory	0.4669	51.8392
cnl00028032	Puigcerdà	2.9331	423.0
cnl00000693	Huahinc	-151.0	-16.75
cnl00001190	Pulawy	21.9667	51.4167
cnl00017398	Saint James	-1.3167	48.5167
cnl00001166	Poczajowsk	25.2217	50.0044
cnl00002862	Bosworth	-1.4497	52.6167
cnl00003410	Vilafranca del Penedès	1.7	41.5167
cnl00004991	Löwenstein	5.0214	51.8119
cnl00003196	Palmyra, NY	-77.2331	43.0631
cnl00004181	Nachitschewan	45.5	39.3331
cnl00016419	Bonyhád	18.5167	4.2831
cnl00020286	Vangadizza di Legnago	11.3019	45.1933
cnl00031907	Denver	-104.0164	39.7831
cnl00000309	Korsika	9.0831	42.1497
cnl00003411	Villagarcia de Campos	-5.2	41.7831
cnl00003830	Columbia, SC	-81.0328	34.0
cnl00003854	Delmar, NY	-73.8367	42.6181
cnl00027542	Cholet	0.8828	47.0669
cnl00031120	Jakarta	106.8167	-6.1217
cnl00008981	Épinal	6.45	48.1792
cnl00016769	Sárospatak	21.5794	48.32
cnl00032844	Berg	11.3494	5.2717
cnl00006723	Aldenburg	8.07	53.53
cnl00007729	Brig	7.98	46.32
cnl00016102	Kirchheim am Ries	10.4	48.88
cnl00016057	Fürstenfeld	11.25	48.1831
cnl00006884	Annaberg-Lungötz	13.4294	47.52
cnl00007731	Brighton	-71.1594	42.35
cnl00008100	Castres	2.25	43.6
cnl00008224	Cres	14.41	44.96
cnl00009280	Mieroszów	16.1794	50.67
cnl00009313	Księży Lasek	21.1994	53.42
cnl00009862	Hamm am Rhein	8.4294	49.7294
cnl00010199	Homburg	7.53	50.92
cnl00010990	Lębork	17.75	54.5494
cnl00011615	Merklingen	8.8494	48.77
cnl00011993	Mündelheim	6.6794	51.35
cnl00012169	Neuhausen an der Erms	9.3	48.53
cnl00012470	Ofen	10.58	47.7
cnl00012861	Pogliano Milanese	8.98	45.53
cnl00013117	Ravenstein	9.5094	49.3994
cnl00013153	Reichenbach im Vogtland	12.32	50.6094
cnl00013499	Sachsenhausen	8.6994	50.1
cnl00013843	Schneeberg	9.25	49.64
cnl00013857	Schönberg	6.9194	49.77
cnl00013916	Schwalbach	8.47	50.5
cnl00014149	Sonderhausen	12.5	48.03
cnl00014324	Steinfurth	10.0194	54.2994
cnl00015303	Weidenbach	10.63	49.2
cnl00015763	Zinna	11.73	50.92
cnl00006966	Arnsdorf	16.07	51.25
cnl00007100	Baden	8.3	47.4694
cnl00010262	Husum	19.17	63.3294
cnl00010598	Kirchheim am Neckar	9.14	49.0494
cnl00011201	De Lier	4.2694	51.9694
cnl00011531	Alūksne	27.05	57.42
cnl00011909	Montserrat	-0.6	39.3694
cnl00012220	Newark	-74.18	40.74
cnl00013412	Rougemont-le-Château	6.9694	47.7294
cnl00014155	Sonnenberg	8.2694	50.1
cnl00015323	Weilheim an der Teck	9.5294	48.6194
cnl00016190	Reichenbach	12.3494	49.1831
cnl00006694	Alba	8.0294	44.7
cnl00008511	Damme	3.2797	51.25
cnl00013152	Reichenbach an der Fils	9.47	48.7194
cnl00015390	Wenden	7.87	50.9694
cnl00007196	Barcino	16.9494	54.27
cnl00011319	Loretto	-78.64	40.5094
cnl00011692	Michaelsberg	9.15	49.2994
cnl00012234	Newport Pagnell	-0.7194	52.0794
cnl00006786	Altdorf	8.65	46.88
cnl00007206	Batenburg	5.6294	51.82
cnl00007572	Bommel	4.28	51.7194
cnl00008812	Ebersbach	9.5294	48.7194
cnl00008872	Eichstädt	13.1194	52.7
cnl00008946	Ems	9.4494	46.8294
cnl00009721	Grünwald	11.7794	49.63
cnl00010034	Héricourt	6.75	47.5794
cnl00010105	Hirschfeld	7.25	49.8994
cnl00010170	Burg Hohenstein	8.05	50.1794
cnl00011176	Lichtenstein	9.25	48.3994
cnl00011222	Lincoln	-79.8494	40.2894
cnl00011936	Mörsburg	8.7694	47.5394
cnl00011947	Moosburg	9.5994	48.0794
cnl00011973	Mühlbach	9.7594	49.96
cnl00012580	Ostrog	19.03	42.67
cnl00012717	Péronne-en-Mélantois	3.1694	50.57
cnl00013241	Richmond	-0.28	51.45
cnl00013435	Rechkalovo	22.01	54.4694
cnl00013668	Sankt Johann	12.4294	47.52
cnl00013955	Schwyz	8.65	47.02
cnl00015618	Woodstock	-76.8194	39.3694
cnl00008146	Cesana	6.78	44.95
cnl00008953	Pokrzywno	18.85	53.45
cnl00013592	Saint-Vincent	5.48	49.6794
cnl00006789	Röthenbach bei Altdorf	11.3594	49.39
cnl00006837	Ambert	3.75	45.5494
cnl00006943	Argentan	0.02	48.75
cnl00007030	Bensheim-Auerbach	8.6194	49.7
cnl00007075	Avesnes-les-Aubert	1.9694	50.5494
cnl00007420	Biburg	10.7694	48.38
cnl00007425	Biebrich	7.95	50.32
cnl00007492	Blankenborn	7.9694	49.13
cnl00007848	Buren	5.33	51.92
cnl00009003	Erla	12.8	50.52
cnl00011165	Lichtenberg	12.8694	52.88
cnl00012641	Pampelonne	2.25	44.1194
cnl00013157	Reichenstein	9.55	48.25
cnl00013362	Gross Rosenburg	11.9	51.92
cnl00013413	Rougemont	4.25	47.67
cnl00014901	Washington	-120.5	47.5
cnl00015080	Villagarcía	-7.12	42.9794
cnl00015476	Wissenbourg	7.95	49.03
cnl00008813	Ebersberg	15.8942	48.2
cnl00008990	Erbach	8.08	50.02
cnl00010596	Kirchheim	7.5	48.6094
cnl00014094	Skalice	17.03	50.6494
cnl00014302	Stein bei Nürnberg	11.0094	49.4094
cnl00014952	Varennes-sur-Loire	0.05	47.2294
cnl00009380	Geisslingen	8.38	47.6194
cnl00009462	Glaris	9.7694	46.7294
cnl00009877	Aizpute	21.6	56.7194
cnl00010716	Königsberg in Franken	10.58	50.0794
cnl00013373	Rossbach	7.4194	50.5794
cnl00014158	Sankt Georgen am Längsee	14.4294	46.78
cnl00015347	Weissenbrunn	11.3494	50.2
cnl00007868	Burgos	9.0	40.38
cnl00010599	Kirchheim an der Weinstrasse	8.1794	49.5394
cnl00012940	Pössneck	11.5994	50.7
cnl00014305	Stein	15.08	48.4294
cnl00008079	Città di Castello	12.23	43.45
cnl00032121	Heiligkreuz bei Hall	11.4939	47.2867
cnl00032500	Grünberg	8.9494	50.6
cnl00026185	Mora	22.9331	37.9331
cnl00012001	Münster	8.8694	49.92
cnl00031851	Lichtenheim	11.3517	48.6944
cnl00006709	Albion	-84.75	42.24
cnl00007617	Boston	-0.02	52.9794
cnl00007826	Büderich	6.7	51.25
cnl00008389	Coria	-6.5331	39.9831
cnl00008817	Eberstadt	9.32	49.1794
cnl00008862	Ehingen	6.7	51.3594
cnl00009220	Frankenthal	12.4494	49.3694
cnl00009459	Gladbach	6.9694	51.1194
cnl00009965	Heilberg	9.9194	48.9794
cnl00010669	Sørå	10.4294	57.17
cnl00010871	La Motte	0.15	49.13
cnl00011057	Lichtenberg	10.3	52.13
cnl00011943	Moscow	-117.0	46.7294
cnl00013629	San Marino	-118.12	34.1194
cnl00013858	Schönberg	9.3	50.85
cnl00013979	Séez	6.7994	45.6194
cnl00014316	Steinau an der Strasse	9.46	50.31
cnl00014402	Strasburg	19.3994	53.25
cnl00015564	Wittenberg	9.97	53.42
cnl00004555	Kirchheim, Elsass	7.4831	48.6
cnl00016563	Keresd	24.6939	46.1439
cnl00026962	Larressore	0.4331	43.3667
cnl00029699	Kyōto	135.7667	35.0167
cnl00031845	Oberdöbling	16.35	48.2331
cnl00009874	Katlenburg-Duhm	10.0894	51.67
cnl00010214	Horn	8.9494	51.8694
cnl00012591	Oetingen	4.07	50.77
cnl00006708	Albi	2.0894	43.56
cnl00009189	Forchheim	8.32	48.9792
cnl00008295	Clermont	2.3994	49.38
cnl00006828	Altstetten	11.2794	48.2994
cnl00008816	Ebersdorf bei Coburg	11.15	50.3294
cnl00009049	Etival-les-Le Mans	0.08	47.95
cnl00009410	Gerau	10.3	48.9794
cnl00009729	Guadalajara	-103.3494	20.66
cnl00010474	Kalisz pomorski	15.5394	53.17
cnl00013651	Saint-Blaise-la-Roche	7.1694	48.3994
cnl00015321	Weilheim	8.23	47.67
cnl00007790	Brzesc Kujawski	18.8994	52.6
cnl00003897	Farnborough, Hampshire	0.75	51.2667
cnl00027181	Manila	121.0	14.5831
cnl00030258	Bergen	5.32	60.39
cnl00030309	Hobart	147.3167	-42.8667
cnl00033782	Grünwald	8.2394	47.8419
cnl00026710	Montrose	-2.45	56.7
cnl00029549	Melbourne	144.9631	-37.8133
cnl00028016	Marclaz	6.445	46.3542
cnl00016338	Stein	4.7831	52.0
cnl00005359	Karlovac	15.5556	45.4931
cnl00016587	Komárom	18.12	47.7292
cnl00026683	Kirkbride	-3.8067	55.3317
cnl00029874	Kingston	-76.5	44.2192
cnl00000179	Oliva	-1.4667	42.3717
cnl00016709	Orșova	22.3964	44.7264
cnl00012617	Oxford	-84.75	39.5092
cnl00023189	Rieux	-2.1	47.6
cnl00027144	Rieux-Volvestre	1.1997	43.0042
cnl00003242	Ribnica	14.8831	45.7331
cnl00027255	Rambouillet	1.8331	48.6497
cnl00029133	Rawitsch	16.8575	51.6092
cnl00029894	Palo Alto	-122.1381	37.4292
cnl00029998	Portland	-70.1831	43.6331
cnl00003253	Rohrbach	17.1656	48.4581
cnl00020742	Bèze	5.2667	47.4667
cnl00021300	Bierhelderhof	8.6994	49.3892
cnl00021740	Cis-Jordan	35.3831	32.0
cnl00022000	Biville	-1.8206	49.6131
cnl00024618	Blangy-sur-Bresle	1.6292	49.9319
cnl00025562	Blainville-sur-Orne	-0.2989	49.2292
cnl00027248	Corbie	2.2994	49.5394
cnl00033836	São Luís do Maranhão	-44.2667	-2.5167
cnl00006476	Bieniszew	18.1831	52.2831
cnl00002079	San Vito al Tagliamento	12.8667	44.9278
cnl00017620	Blacé	4.6453	46.0317
cnl00021728	Black Bourton	-1.5894	51.7331
cnl00027128	Blangy-sur-Ternoise	2.1706	50.4217
cnl00032283	Berlin-Schöneberg	13.3667	52.4831
cnl00015994	Au/Inn	12.3275	48.1667
cnl00018239	Besse-sur-Issole	6.1767	43.3492
cnl00033522	Bredenau	9.0831	53.1167
cnl00033813	Samtskhé-Djavakhétie	43.1667	41.6167
cnl00017334	Abbecourt	2.1667	49.35
cnl00026906	Saint-Riquier	1.95	50.1331
cnl00027105	Saint-Ouen-l'Aumône	2.1167	49.0497
cnl00027250	Savigny-le-Vieux	-1.05	48.5167
cnl00027601	Thônes	6.3331	45.8831
cnl00027710	Valmont	0.5167	49.75
cnl00028097	Tonneins	0.3	44.3831
cnl00029117	Supraśl	23.3331	53.2167
cnl00029257	Bowling Green	-83.65	41.3667
cnl00029377	Antofagasta	-70.4	-23.6497
cnl00029889	Bozeman	-111.0331	45.6831
cnl00030398	Berlin-Rudow	13.5	52.4167
cnl00030412	Bath-Yam	34.75	32.0167
cnl00030516	Vaihingen	9.1167	48.7331
cnl00030552	Berlin-Karlshorst	13.5256	52.4825
cnl00031158	Schönhausen	12.0331	52.5831
cnl00031259	Adelholzen	12.6167	47.8167
cnl00031625	Schmiedeberg	13.9517	53.1428
cnl00031986	Belo Horizonte	-43.9331	-19.9167
cnl00032278	Borkau	16.17	51.6456
cnl00032745	Budwitz	15.8078	49.0506
cnl00018054	Étival	5.7992	46.8331
cnl00023736	Bišumuiža	24.1064	56.9489
cnl00024820	Bey-sur-Seille	6.3428	48.8044
cnl00027058	Radepont	1.3331	49.35
cnl00027692	Ribeauvillé	7.3167	48.2
cnl00032292	Parramatta City	151.0	-33.8167
cnl00032420	Raiding	16.5331	47.5667
cnl00032493	Dzierżoniów	16.6494	50.7331
cnl00000163	Bresse	5.25	46.4167
cnl00000413	Eastham	0.0331	51.5331
cnl00000453	Etival	5.7994	46.5
cnl00000546	Gertenbach	9.8044	51.38
cnl00000617	Handzame	3.0	51.0331
cnl00000842	Lichtensteig	9.0831	47.3167
cnl00000872	Le Locle	6.7481	47.0567
cnl00001355	Shannon	-8.8831	52.7167
cnl00001438	Saint-Pons	2.7667	43.4831
cnl00001575	Whitehall	-0.1264	51.5042
cnl00001751	Juliusburg	17.3331	51.25
cnl00001759	Kidderpore	88.3194	22.53
cnl00002130	Troizeni	23.35	37.4831
cnl00002254	Lansingburgh	-73.6667	42.7831
cnl00002805	Alby-sur-Chéran	6.0167	45.8167
cnl00002858	Bojanowa	16.7492	51.7067
cnl00002868	Bucelas	-9.1167	38.8992
cnl00002911	Clipstone	-1.1067	53.17
cnl00002959	Dundalk	-6.4019	54.0031
cnl00002979	Sanlúcar de Barrameda	-6.3494	36.7831
cnl00002993	Finsbury	-0.1031	51.5256
cnl00003295	Civray, Vienne	0.3	46.1494
cnl00003303	Snagof	26.1667	44.7
cnl00003343	Taunton	-3.1	51.0167
cnl00003612	Bourg-sur-Gironde	-0.55	45.0331
cnl00003622	Oshmyany	25.9167	54.4167
cnl00004214	Northumberland	-2.0	55.25
cnl00004393	Stäfa	8.7167	47.2331
cnl00004545	Zurzach	8.3	47.6
cnl00004997	Willemstad, Nordbrabant	4.4378	51.6917
cnl00005285	Sint-Maartinsdijk	4.0667	51.5494
cnl00016299	Haamstede	3.7431	51.6967
cnl00016326	Oostbroek	5.1831	52.0831
cnl00016423	Bozovics	22.0	44.9167
cnl00016447	Csóka	23.8831	46.6331
cnl00016473	Dunavecse	18.9831	46.9167
cnl00016507	Gyömrő	19.3831	47.4167
cnl00016536	Illava	18.23	49.0042
cnl00016546	Jászladány	20.1494	47.35
cnl00016567	Kézdivásárhely	26.1331	45.9831
cnl00016572	Kiskőrös	19.2831	46.6167
cnl00016613	Lupény	23.2167	45.35
cnl00016636	Mezőkovácsháza	20.9167	46.3994
cnl00016646	Modor	17.3	48.3167
cnl00016673	Nagykőrös	19.7831	47.0331
cnl00016689	Naszód	24.3994	47.2831
cnl00016691	Németlövő	16.4494	47.1667
cnl00016694	Nyárádszereda	24.8	46.5331
cnl00016703	Ökörmező	23.5	48.5167
cnl00016713	Ózd	20.3	48.2167
cnl00016716	Paks	18.8667	46.6331
cnl00016723	Párkány	18.7167	47.7831
cnl00016747	Puhó	18.3167	49.1167
cnl00016753	Rákosliget	19.25	47.4831
cnl00016763	Sajógömör	20.3167	48.45
cnl00016766	Salgótarján	19.7831	48.0831
cnl00016812	Szentes	20.2567	46.6517
cnl00016817	Széphalom	21.6267	48.4356
cnl00016822	Szikszó	20.9278	48.195
cnl00016862	Törökbecse	20.1331	45.5831
cnl00016888	Varannó	21.6844	48.8875
cnl00016890	Vásárosnamény	22.3142	48.1289
cnl00017086	Montreal	-73.5667	45.5
cnl00017128	Aunenil	2.0	49.3667
cnl00017135	Albigny	4.8331	45.8667
cnl00017454	Saint-Josse-ten-Noode	4.3667	50.8331
cnl00018544	Niemodlin	17.6	50.6331
cnl00018738	Calvi	8.7567	42.5683
cnl00018797	Beauregard-l'Évêque	3.2994	45.8167
cnl00018925	Aarberg	7.2756	47.0442
cnl00019391	Kreševo	18.05	43.8667
cnl00019484	Le Pallet	-1.3331	47.1331
cnl00019553	Valréas	4.9831	44.3831
cnl00019585	Saint Marcel d'Ardèche	4.6167	44.3167
cnl00019727	Caprera	9.4617	41.2067
cnl00019822	High Laver	0.1	51.7
cnl00020147	Lubowice	18.2331	50.1667
cnl00020253	Château de La Peyre	3.0	44.0831
cnl00020384	Nivnice	17.6464	48.9781
cnl00020427	Lignéville	5.95	48.1667
cnl00020484	Cabo Rojo	-67.15	18.0831
cnl00020553	Julémont	5.7667	50.6831
cnl00020652	Oświęcim	18.1942	51.4203
cnl00020666	Villebon	1.2067	48.3917
cnl00021009	Peschiera del Garda	10.6881	45.4381
cnl00021382	Saint-Émilion	-0.15	44.8831
cnl00021682	Santa Croce del Sannio	14.7167	41.3831
cnl00022755	Saint-Martin-d'Estréaux	3.7992	46.2
cnl00023494	Los Realejos	-16.6	28.35
cnl00023657	Passy	6.6831	45.9167
cnl00024174	Konary	16.5578	51.4117
cnl00024544	Lezuza	-2.35	38.95
cnl00025385	Abbaye de La Pierre-qui-Vire	4.0631	47.3569
cnl00026616	Cumnock	-4.2667	55.45
cnl00026663	Inverurie	-2.3794	57.28
cnl00026684	Kirkcaldy	-3.1667	56.1167
cnl00026702	Lochgilphead	-5.4317	56.0381
cnl00026707	Millport	-4.9331	55.75
cnl00026712	Musselburgh	-3.0494	55.95
cnl00026723	Partick	-4.3167	55.8667
cnl00026743	Selkirk	-2.8331	55.5494
cnl00026767	Wishaw	-3.9331	55.7667
cnl00026898	Valognes	-1.4667	49.5167
cnl00027139	Oña	-3.3992	42.7331
cnl00027204	Saint-Bertrand-de-Comminges	0.5831	43.0167
cnl00027419	Shaftesbury	-2.2	51.0
cnl00027514	Saint-Dié-des-Vosges	6.95	48.2831
cnl00027582	Saint-Marcel	4.9	46.7831
cnl00027640	Sarrancolin	0.3831	42.9667
cnl00027721	Saint-Girons	1.1497	42.9831
cnl00027754	Vico	8.8	42.1667
cnl00028004	Drongen	3.6667	51.0497
cnl00029177	Abtei St. Hildegard in Rüdesheim-Eibingen	7.9331	49.9872
cnl00029462	Bruchtorf bei Bevensen	10.5367	53.1067
cnl00029584	Böhme bei Rethem an der Aller	9.4831	52.7831
cnl00029985	Bryn Mawr	-75.3167	10.0167
cnl00030080	Ames	-93.6331	42.0331
cnl00030123	Berg-Steinhöring	12.0331	48.0831
cnl00030536	Ahlem	9.6667	52.3667
cnl00030785	Berlin-Hermsdorf	13.3167	52.6167
cnl00031044	Schwalbach, Rheingau-Taunus-Kreis	8.0667	50.1331
cnl00031421	Batz-sur-Mer	-2.4831	47.2831
cnl00031665	Bilwisheim	7.6667	48.7167
cnl00031741	Szigetvár	17.8	46.0492
cnl00032328	Bretnig-Hauswalde	14.0692	51.1553
cnl00033866	Piazza Armerina	14.3667	37.3831
cnl00033867	Sanary-sur-Mer	5.8017	43.1192
cnl00000363	Danbury	-73.4667	41.3992
cnl00001771	Krotoschin	17.4331	51.6831
cnl00002497	Groß Rauden	18.4492	50.1942
cnl00003023	Hanley	-2.1728	53.0242
cnl00003091	Lustleigh	-3.7167	50.6178
cnl00003107	Saint-Mandé	2.4167	48.8331
cnl00003323	Stokesley	-1.1903	54.4706
cnl00003327	Strabane	-7.4694	54.8294
cnl00003567	Sant'Angelo le Fratte	15.55	40.5494
cnl00004334	Saint-Wandrille	0.7667	49.5292
cnl00004396	Staplehurst	0.5528	51.1639
cnl00005027	Noordbroek	6.8667	53.2
cnl00005377	Scherpenzeel	5.4667	52.0831
cnl00005389	Villefranche-sur-Saône	4.7167	45.9831
cnl00005416	Honselersdijk	4.2331	52.0
cnl00006512	Bledzew	15.4	52.5167
cnl00016422	Borossebes	22.1167	46.3667
cnl00016488	Facsád	22.1667	45.85
cnl00016506	Gyoma	20.8167	46.9331
cnl00016562	Kecskemét	19.6831	46.8994
cnl00016589	Komjáti	20.75	48.5331
cnl00016594	Kovászna	26.1667	45.8331
cnl00016642	Miklósvár	25.5667	46.0
cnl00016680	Nagysurány	18.1831	48.0831
cnl00016767	Sárbogárd	18.6167	46.8831
cnl00016776	Segesvár	24.7831	46.2167
cnl00016803	Székelyhíd	22.1	47.35
cnl00016827	Szivác	19.3792	45.7042
cnl00016856	Tolcsva	21.4331	48.2831
cnl00016877	Újpalánka	21.3306	44.8444
cnl00016889	Várpalota	18.1392	47.1967
cnl00017186	Bir Mourad Raïs	3.0494	36.75
cnl00017325	Biecz	21.2667	49.7331
cnl00018686	Beynat	1.7239	45.1239
cnl00020117	Birchington-on-Sea	1.3044	51.3767
cnl00020181	Cartagena de Indias	-76.5328	10.4167
cnl00020698	Ely	0.05	52.3994
cnl00021245	Black Notley	0.5656	51.8517
cnl00021486	Birgi	28.05	38.25
cnl00021500	Blain	-1.7617	47.4767
cnl00022445	Bourron-Marlotte	2.7	40.3331
cnl00023127	Bleda	11.9	43.95
cnl00024359	Burma	96.0	22.0
cnl00025307	Bihar Sharif	85.5167	25.1167
cnl00027515	Nara	135.7831	34.6831
cnl00029189	Barmen	6.2992	50.95
cnl00029256	Beijing	116.3917	39.9139
cnl00029473	Mylau im Vogtland	12.2667	50.6167
cnl00031658	Sînnicolau Mare	37.7667	46.0717
cnl00031660	Roche-lez-Beaupré	6.115	47.2767
cnl00032234	Jassy	27.6	47.17
cnl00033626	Ruiseñada	4.2892	43.3653
cnl00033633	Segarra	1.3317	41.7392
cnl00033652	Albagés	4.7139	41.4506
cnl00033672	Pont d'Armentera	1.3667	41.3831
cnl00033794	Fort Dauphin	71.8328	19.7331
cnl00033832	Carracedo	-6.7314	42.5706
cnl00004318	Rouvray	4.1042	47.4253
cnl00005453	's-Gravenzande	4.1667	52.0
cnl00006090	Duai	3.0831	50.3667
cnl00006688	Aix-en-Provence	5.45	43.53
cnl00016427	Budafok	19.05	47.4331
cnl00016453	Csurog	20.0667	45.4667
cnl00016517	Hajdúnánás	21.4167	47.8331
cnl00016595	Kraszna	22.8667	47.1494
cnl00016599	Kunszentmiklós	19.1167	47.0167
cnl00016623	Marcali	17.4064	46.5831
cnl00016647	Módos	20.8531	45.4414
cnl00016895	Verpelét	20.2256	47.8331
cnl00016899	Vinga	21.2156	46.0156
cnl00016913	Zsibó	23.25	47.2667
cnl00017283	Solesmes	-0.3	47.85
cnl00017475	Ranten	14.0831	47.1667
cnl00018614	Abadiano	-2.6069	43.1525
cnl00018805	Saint-André-lès-Avignon	4.7992	43.9667
cnl00019494	Mostaganem	0.0828	35.9331
cnl00019737	Lestelle-Bétharram	-0.2167	43.1331
cnl00019885	Cérilly	2.8331	46.6167
cnl00020067	Saint-Privé	3.0	47.6831
cnl00020406	Epône	1.8167	48.95
cnl00021111	Doulevant-le-Chateau	4.9167	48.3831
cnl00022154	Fontanetto Po	8.1828	45.2
cnl00022379	Kaltern	11.24	46.4167
cnl00024111	Pointe-aux-Trembles	-73.5053	45.6417
cnl00026003	Saint Martin de Sanzay	-0.2	47.0831
cnl00026576	Alva	-3.7994	56.1494
cnl00026603	Cambuslang	-4.1667	55.8167
cnl00026606	Carnoustie	-2.7331	56.5
cnl00026613	Coupar Angus	-3.2667	56.5494
cnl00026617	Cupar	-3.0167	56.3167
cnl00026622	Denny	-3.9067	56.0178
cnl00026643	Galston	-4.3831	55.6
cnl00026653	Hamilton	-4.0494	55.7667
cnl00026672	Kilbarchan	-4.5494	55.8331
cnl00026677	Kilwinning	-4.7	55.6494
cnl00026688	Kirriemuir	-3.0044	56.6692
cnl00026698	Linlithgow	-3.6167	55.9831
cnl00026733	Prestonpans	-2.9831	55.95
cnl00026747	Stewarton	-4.5167	55.6831
cnl00026757	Tillicoultry	-3.7331	56.1492
cnl00026762	West Calder	-3.5681	55.8517
cnl00026972	Lombez	0.9167	43.4831
cnl00027408	Babylone	44.4206	32.5417
cnl00027778	Langeac	3.4831	45.1
cnl00027792	Mayorga	-5.2667	42.1667
cnl00027925	Les Cayes	-73.75	18.1994
cnl00027951	Desvres	1.8353	50.6681
cnl00028625	Jöllenbeck	8.5167	52.1
cnl00029013	Montserrat, Catalunya	1.8367	41.5931
